timestamp,latency_ms,fps,in_luma,out_luma,luma_gain,det_count,avg_conf,reset_event
1779941186.1695466,0.00637098855804652,156961.51246999277,0.4074766561138344,0.3983773658769063,-0.00909929023692807,7,0.43135756254196167,0
1779941186.203573,0.01790998794604093,55834.7667800108,0.4074740647126906,0.40103346269063184,-0.006440602022058761,4,0.5184193849563599,0
1779941186.237186,0.005962996510788798,167700.91986314408,0.4075664105051743,0.3976159620098039,-0.009950448495370356,7,0.34189388155937195,0
1779941186.2699318,0.006314992788247764,158353.30831430329,0.4067496127791394,0.40368343205337687,-0.003066180725762535,7,0.35160964727401733,0
1779941186.3043463,0.005897003575228155,169577.6485876236,0.40581928274782136,0.40200148080065357,-0.003817801947167798,5,0.4691852629184723,0
1779941186.336703,0.006681002560071647,149678.13453274235,0.4051043155977669,0.396203329248366,-0.008900986349400897,5,0.40355950593948364,0
1779941186.3707564,0.006433998350985348,155424.34819661602,0.4047415066721133,0.40347617102396516,-0.0012653356481481248,6,0.3676568865776062,0
1779941186.4034884,0.0063789921114221215,156764.57699476002,0.40351528884123095,0.3969226579520697,-0.006592630889161233,6,0.4099528193473816,0
1779941186.437441,0.005870999302715063,170328.75468705076,0.40178780722358387,0.40068125340413946,-0.0011065538194444113,7,0.36900725960731506,0
1779941186.4704604,0.006385991582646966,156592.75259888524,0.4004303342864924,0.4013038875272331,0.000873553240740732,9,0.3490910530090332,0
1779941186.5029702,0.005940004484727979,168350.04124509424,0.39939135688997823,0.3980328329248366,-0.0013585239651416336,5,0.500824511051178,0
1779941186.5371416,0.007454989827238023,134138.34534640634,0.39868571282679743,0.3960810185185185,-0.002604694308278921,7,0.43458014726638794,0
1779941186.5706027,0.00661700323689729,151125.81393702017,0.3978413288058279,0.394911424291939,-0.0029299045138889146,6,0.41618818044662476,0
1779941186.604462,0.0075830030255019665,131873.87590865477,0.39725150633169937,0.3921264808006536,-0.005125025531045768,8,0.41535893082618713,0
1779941186.6369905,0.015910001820884645,62853.54403211482,0.39754268790849673,0.39968280228758174,0.002140114379085012,4,0.5649909377098083,0
1779941186.6710906,0.007266993634402752,137608.48712814186,0.3980370200163399,0.39559475422113294,-0.002442265795206955,7,0.43468135595321655,0
1779941186.7034798,0.005879992386326194,170068.2474224763,0.39890248417075164,0.3952908156318083,-0.0036116685389433467,4,0.41528305411338806,0
1779941186.7380984,0.00818700937088579,122144.7240009456,0.39886556202342044,0.40565156930827884,0.0067860072848583974,9,0.3765900433063507,0
1779941186.7714214,0.023554006475023925,42455.62219151017,0.39982031675517427,0.3971769641884531,-0.0026433525667211577,7,0.4069778025150299,0
1779941186.8043132,0.0071459944592788815,139938.5355947942,0.40135935797930283,0.4084212452342048,0.007061887254901977,8,0.36593127250671387,0
1779941186.838379,0.006318005034700036,158277.80992698713,0.4022144735498366,0.40823655364923744,0.006022080099400862,7,0.383718878030777,0
1779941186.8708851,0.01587699807714671,62984.19859604293,0.4030057742715142,0.4042736077069717,0.0012678334354574994,6,0.4485272765159607,0
1779941186.904321,0.008705988875590265,114863.459428921,0.4037419534654139,0.40835176674836604,0.004609813282952124,6,0.46824344992637634,0
1779941186.9384665,0.007327995263040066,136462.97030835465,0.40408869910811546,0.40570901416122,0.0016203150531045596,9,0.45151758193969727,0
1779941186.9716032,0.005947003955952823,168151.8975616321,0.4041064133986928,0.39719449550653596,-0.006911917892156838,4,0.48063594102859497,0
1779941187.0042434,0.006949994713068008,143885.00154103854,0.40389231430419387,0.40376378676470587,-0.00012852753948799922,6,0.4589400291442871,0
1779941187.037711,0.005040987161919475,198373.84382848267,0.4038105000680828,0.40319446146514165,-0.0006160386029411269,8,0.3826195001602173,0
1779941187.0702627,0.0077260046964511275,129433.00441680306,0.40419098073257076,0.3985049360021787,-0.005686044730392081,5,0.5136284232139587,0
1779941187.1041605,0.005164998583495617,193610.89530506908,0.40439833963099125,0.4058584899237473,0.001460150292756035,6,0.48300671577453613,0
1779941187.137531,0.006843009032309055,146134.543338834,0.4043960503472222,0.3957595145697168,-0.008636535777505394,5,0.5363574624061584,0
1779941187.1711957,0.005493013304658234,182049.44072354079,0.40454974298747276,0.3943493668300654,-0.010200376157407376,4,0.4981803297996521,0
1779941187.2047396,0.007046997779980302,141904.40116795315,0.4050023403458606,0.3959548611111111,-0.009047479234749467,6,0.4665152430534363,0
1779941187.2410555,0.006264992407523096,159617.11283148327,0.4056513352736928,0.4003667619825708,-0.0052845732911219745,6,0.4995971620082855,0
1779941187.291067,0.008344999514520168,119832.24184255682,0.40588684640522876,0.4116412207244009,0.00575437431917214,8,0.4942639470100403,0
1779941187.3481653,0.012950986274518073,77214.19657185233,0.40564023777913943,0.4050990774782135,-0.0005411603009259358,5,0.5400179624557495,0
1779941187.3937595,0.015474011888727546,64624.481820934656,0.40643744468273424,0.4049130072167756,-0.0015244374659586502,4,0.5754449367523193,0
1779941187.4456766,0.009718001820147038,102901.81237945781,0.40666060304330065,0.4018450605936819,-0.004815542449618737,8,0.4239845871925354,0
1779941187.4918244,0.013843004126101732,72238.65505569315,0.4063463541666667,0.40219958469498907,-0.004146769471677636,6,0.3999747037887573,0
1779941187.5245762,0.006176996976137161,161890.96479457218,0.4059541760280501,0.40409422657952065,-0.0018599494485294632,4,0.4956399202346802,0
1779941187.5566044,0.007184993592090905,139178.96894170926,0.4058984375,0.3952962452342048,-0.010602192265795174,4,0.5028979182243347,0
1779941187.5881708,0.006267990102060139,159540.775227345,0.4055603979438998,0.39571956699346406,-0.009840830950435753,5,0.4319170415401459,0
1779941187.6227157,0.007272989023476839,137495.05145299283,0.4051330295138889,0.39569037649782135,-0.00944265301606756,4,0.4963582754135132,0
1779941187.6536322,0.00534798891749233,186986.1765661436,0.4056825512322985,0.40959439678649234,0.003911845554193827,6,0.4005495011806488,0
1779941187.684588,0.0058019941207021475,172354.53521607182,0.4056504884940087,0.40468761914488016,-0.0009628693491285367,5,0.3994625508785248,0
1779941187.7159111,0.0052910036174580455,189000.05978080007,0.40539590141612203,0.4056063112745098,0.00021040985838777226,8,0.3614875078201294,0
1779941187.7470093,0.005425012204796076,184331.38253881395,0.4052619825708061,0.39735881331699346,-0.007903169253812625,3,0.5320997834205627,0
1779941187.7963002,0.011284006177447736,88621.00784724882,0.4059254833877996,0.4044479166666667,-0.0014775667211329169,7,0.42678818106651306,0
1779941187.84149,0.013124998076818883,76190.4873545224,0.4063691789215686,0.40625629765795207,-0.00011288126361652662,6,0.4323267638683319,0
1779941187.879173,0.006009999196976423,166389.37331357566,0.4068931015114379,0.40924635757080613,0.002353256059368203,7,0.4077550768852234,0
1779941187.9139433,0.006372996722348034,156912.05308380656,0.4071838022535403,0.40880962350217864,0.0016258212486383594,7,0.4606204330921173,0
1779941187.9459705,0.004995003109797835,200200.0755592069,0.4075896905637255,0.40971851171023965,0.002128821146514137,7,0.42207998037338257,0
1779941187.9766927,0.006228990969248116,160539.64517477975,0.40868980204929195,0.3996668538943355,-0.009022948154956467,4,0.4960135519504547,0
1779941188.013345,0.008009999874047935,124843.94703175442,0.41009460529003267,0.4068845656318083,-0.0032100396582243618,6,0.4123690128326416,0
1779941188.0438955,0.0059019948821514845,169434.23706180256,0.4104654309640523,0.41730666190087146,0.006841230936819154,7,0.46771425008773804,0
1779941188.0750418,0.006008995114825666,166417.17639822248,0.4110519514229303,0.40927983728213513,-0.0017721141407951446,5,0.46069011092185974,0
1779941188.106146,0.007745999027974904,129098.90594982913,0.412003599877451,0.4087247072440087,-0.0032788926334422763,7,0.43792298436164856,0
1779941188.1373453,0.005175999831408262,193199.38805483395,0.412824597460512,0.40816244553376907,-0.004662151926742908,7,0.38924068212509155,0
1779941188.1697483,0.006066999048925936,164826.13429402694,0.4132122651143791,0.41032705269607844,-0.0028852124183006422,5,0.48454195261001587,0
1779941188.203254,0.0060010061133652925,166638.72375880848,0.4129275684232026,0.4075113187636165,-0.005416249659586092,4,0.5155453681945801,0
1779941188.2369661,0.006280999514274299,159210.32914067007,0.41326953125,0.4175567299836601,0.004287198733660125,7,0.4107702970504761,0
1779941188.2785769,0.0070160022005438805,142531.31219406973,0.4140197440087146,0.4025371902233116,-0.011482553785403027,6,0.4076100289821625,0
1779941188.3100727,0.0065990025177598,151538.05401781778,0.414140625,0.4204539930555556,0.0063133680555556015,7,0.37925681471824646,0
1779941188.3413045,0.004864996299147606,205550.0022014836,0.414203605834695,0.41482698461328976,0.000623378778594752,8,0.39512166380882263,0
1779941188.3726547,0.007652008207514882,130684.6481186364,0.4142720843545752,0.42012011505991287,0.005848030705337681,7,0.40940526127815247,0
1779941188.4040346,0.005456997314468026,183250.96062421,0.41381007029547934,0.4148756978485839,0.0010656275531045756,7,0.402963787317276,0
1779941188.4370346,0.00673800241202116,148411.93856148171,0.41325487217456425,0.4175975456154684,0.004342673440904166,6,0.4615347385406494,0
1779941188.470341,0.005412002792581916,184774.47967519023,0.41197979643246185,0.4133725149782135,0.0013927185457516256,9,0.406381756067276,0
1779941188.5033343,0.0070690002758055925,141462.71905273604,0.4104538143382353,0.4151028901143791,0.004649075776143818,5,0.4679977595806122,0
1779941188.5372105,0.00595299934502691,167982.54829901707,0.40971677134395423,0.41369682734204793,0.003980055998093701,5,0.43667373061180115,0
1779941188.570302,0.006556001608259976,152531.99430886187,0.40887343835103485,0.41445947372004355,0.005586035369008702,5,0.39132341742515564,0
1779941188.6037083,0.0059580052038654685,167841.41097278908,0.4070588533156318,0.4058793913398693,-0.001179461975762519,4,0.5415856838226318,0
1779941188.6371117,0.0066590000642463565,150172.6971545204,0.40572061376633983,0.4081823937908497,0.002461780024509863,6,0.460793137550354,0
1779941188.6702862,0.006100992322899401,163907.76238917894,0.4046492672589869,0.41159500953159045,0.006945742272603528,4,0.6062514781951904,0
1779941188.7096136,0.009758005035109818,102479.9635173324,0.4039326363357843,0.4036560797930283,-0.0002765565427559902,6,0.42794400453567505,0
1779941188.7402854,0.005579990101978183,179211.78742691432,0.4035220588235294,0.40576802491830066,0.00224596609477129,5,0.5317108035087585,0
1779941188.7714863,0.007328009814955294,136462.69932105715,0.40279510059232027,0.4009446146514161,-0.0018504859409041452,3,0.5819715857505798,0
1779941188.8039017,0.0057919969549402595,172652.02447094765,0.4027345069104031,0.4100033190359477,0.007268812125544644,8,0.46134382486343384,0
1779941188.8367796,0.007154987542890012,139762.64724509697,0.40287612762118735,0.40102864583333336,-0.0018474817878539884,3,0.6501379013061523,0
1779941188.8708494,0.005755005986429751,173761.76538443062,0.4023853443287037,0.407546466503268,0.00516112217456427,6,0.4727359712123871,0
1779941188.9041483,0.006014000973664224,166278.65615238133,0.4018434776688453,0.4044937704248366,0.002650292755991268,6,0.408316433429718,0
1779941188.9367952,0.006203001248650253,161212.28416931172,0.401611400462963,0.40484552015250547,0.0032341196895424584,4,0.5324557423591614,0
1779941188.9706957,0.0060349993873387575,165700.09967158723,0.40208452903730935,0.4036624285130719,0.0015778994757625342,6,0.4296921193599701,0
1779941189.0037384,0.005358990165404975,186602.32042512632,0.4024779113902505,0.3957595996732026,-0.006718311717047898,6,0.4581146240234375,0
1779941189.0383534,0.005912006599828601,169147.3077903857,0.4026044219771242,0.4012966537309368,-0.0013077682461873907,5,0.45061931014060974,0
1779941189.0708873,0.005986003088764846,167056.37888441858,0.4027674972766884,0.39703783700980394,-0.005729660266884484,5,0.44844913482666016,0
1779941189.1052833,0.0104930077213794,95301.55952925775,0.4031108940972222,0.4067144267429194,0.003603532645697183,5,0.493377685546875,0
1779941189.1374097,0.00610999995842576,163666.12222656212,0.40380656403186277,0.4038897229030501,8.315887118731657e-05,7,0.42304250597953796,0
1779941189.1707845,0.006804999429732561,146950.78380620826,0.40397280518110024,0.40596311614923747,0.001990310968137232,6,0.4384543299674988,0
1779941189.2046657,0.0061150058172643185,163532.1420589215,0.4040288798679194,0.39929166666666666,-0.004737213201252755,3,0.6360589861869812,0
1779941189.2378428,0.006422007572837174,155714.546994564,0.4030052423747277,0.4071024986383442,0.004097256263616511,4,0.6126991510391235,0
1779941189.271531,0.006019996362738311,166113.05717552474,0.40374665968818085,0.3970647807734205,-0.006681878914760353,4,0.49756184220314026,0
1779941189.3040967,0.006927002687007189,144362.5829502962,0.4040751761642157,0.4107554296023965,0.00668025343818085,5,0.5571343898773193,0
1779941189.337622,0.004963003448210657,201490.89365644837,0.40384117561955335,0.40968921909041395,0.005848043470860598,8,0.4650667607784271,0
1779941189.3708928,0.0065019994508475065,153798.8441185818,0.40360585171568625,0.40813049768518517,0.004524645969498919,5,0.4690077006816864,0
1779941189.4046388,0.006061993190087378,164962.2440413177,0.4037866498161765,0.4026007795479303,-0.0011858702682462363,8,0.43380206823349,0
1779941189.4385545,0.00669300789013505,149409.6550332652,0.4039693457244009,0.4097155330882353,0.005746187363834365,8,0.4629848003387451,0
1779941189.471549,0.005156995030120015,193911.37555095291,0.40368053853485836,0.40885057529956426,0.005170036764705899,7,0.47033408284187317,0
1779941189.504962,0.007060996722429991,141623.06531362576,0.40339836090686276,0.40873936206427014,0.005341001157407377,8,0.484762042760849,0
1779941189.5379615,0.007809998351149261,128041.00014346962,0.40320204418572986,0.4096836533224401,0.0064816091367102535,6,0.48546648025512695,0
1779941189.5721395,0.006810994818806648,146821.43014391686,0.4035895884395425,0.4105715379901961,0.006981949550653566,7,0.4054989218711853,0
1779941189.6054318,0.005920999683439732,168890.39916635538,0.4035123485157952,0.3940958265250545,-0.009416521990740723,6,0.4604954719543457,0
1779941189.6379054,0.006485992344096303,154178.412022059,0.40310299223856205,0.39865878608387795,-0.004444206154684105,3,0.7050821781158447,0
1779941189.6717556,0.006551010301336646,152648.21058149816,0.4029371425653595,0.3982727566721133,-0.004664385893246192,3,0.758633017539978,0
1779941189.7055447,0.006753994966857135,148060.51898278718,0.40340866693899785,0.39951712282135077,-0.0038915441176470833,5,0.5926670432090759,0
1779941189.7392895,0.00715100031811744,139840.57551591026,0.4035016042007081,0.4055374285130719,0.002035824312363821,6,0.5157566070556641,0
1779941189.7722564,0.008906004950404167,112283.79116885833,0.40361869383169935,0.4092399237472767,0.0056212299155773415,5,0.5357629656791687,0
1779941189.8056085,0.005270994734019041,189717.51072828667,0.40376535692401966,0.4055076252723312,0.0017422683483115375,6,0.41411063075065613,0
1779941189.838798,0.007199996616691351,138888.9541533611,0.40403651790577344,0.405106736791939,0.0010702188861655415,4,0.5606371164321899,0
1779941189.8717659,0.02077099634334445,48144.055464167715,0.40504696861383443,0.4090215822440087,0.003974613630174262,7,0.4878634214401245,0
1779941189.9050112,0.0060589954955503345,165043.85928895144,0.4052358302696078,0.4066156045751634,0.0013797743055555811,4,0.5601235628128052,0
1779941189.9382262,0.005651003448292613,176959.72213609933,0.4047487234477124,0.39783188657407403,-0.006916836873638366,6,0.48826414346694946,0
1779941189.9730167,0.00809799530543387,123487.35239806645,0.4045187355324074,0.39766515182461876,-0.0068535837077886574,4,0.5522342324256897,0
1779941190.0051458,0.005919006071053445,168947.28405338892,0.4041733260144335,0.40494441040305007,0.0007710843886165608,5,0.528615415096283,0
1779941190.041021,0.007013994036242366,142572.12008348582,0.40358907356345314,0.40558614174836605,0.001997068184912909,7,0.47393447160720825,0
1779941190.0718544,0.006889997166581452,145137.9406729366,0.40297586890659043,0.4059518995098039,0.0029760306032134975,7,0.47837674617767334,0
1779941190.1047947,0.007221999112516642,138465.81596318298,0.40239859068627454,0.3995187908496732,-0.00287979983660136,7,0.47378289699554443,0
1779941190.1380925,0.00580099003855139,172384.3677293605,0.4020807546977124,0.40332124863834423,0.0012404939406318594,6,0.4655108153820038,0
1779941190.1714563,0.007305992767214775,136873.93785652824,0.40201323784722226,0.39826863766339865,-0.00374460018382361,7,0.46320095658302307,0
1779941190.205718,0.005178997525945306,193087.56086294388,0.40108865655637255,0.40453930078976036,0.003450644233387812,9,0.40432921051979065,0
1779941190.237327,0.006675996701233089,149790.3676038808,0.3999832856753812,0.4015151824618737,0.0015318967864924593,5,0.497437059879303,0
1779941190.2710865,0.0057779980124905705,173070.32606073123,0.39975070635893245,0.3990924223856209,-0.0006582839733115242,6,0.4442968964576721,0
1779941190.3071058,0.007120004738681018,140449.34472687586,0.399792356004902,0.4000564236111111,0.0002640676062091174,7,0.4588460326194763,0
1779941190.338735,0.00624000676907599,160256.2364123971,0.39965764995234204,0.3903919696350763,-0.009265680317265768,6,0.4841148257255554,0
1779941190.371586,0.006619011401198804,151079.963364149,0.39960166036900874,0.40415342456427017,0.004551764195261432,7,0.4274515211582184,0
1779941190.404811,0.005249996320344508,190476.32397852413,0.3996045836737473,0.3925366625816994,-0.007067921092047902,5,0.505272388458252,0
1779941190.4380736,0.005898997187614441,169520.3384906852,0.4004104030501089,0.4012951218681917,0.0008847188180828303,6,0.4796462953090668,0
1779941190.4711735,0.005431997124105692,184094.3537253137,0.40120442282815905,0.4049168538943355,0.0037124310661764692,6,0.4936314821243286,0
1779941190.505317,0.006317990482784808,158278.17448044426,0.4018812168096405,0.4030355562363835,0.0011543394267429785,6,0.48460906744003296,0
1779941190.538065,0.0058019941207021475,172354.53521607182,0.40245645254629625,0.40420617170479306,0.0017497191584968097,4,0.5419813394546509,0
1779941190.5713375,0.011198993888683617,89293.73566410123,0.40261792364515253,0.4002624080882353,-0.0023555155569172093,3,0.5706949234008789,0
1779941190.6047783,0.0050289963837713,198846.83218843138,0.4032659398828976,0.40217325367647055,-0.0010926862064270515,5,0.43880748748779297,0
1779941190.6383064,0.006962000043131411,143636.8850624445,0.4027507531658497,0.3964455337690632,-0.006305219396786466,5,0.4214183986186981,0
1779941190.6710625,0.00511801044922322,195388.42484226928,0.40172175415305006,0.39566225830610025,-0.006059495846949814,5,0.4624102711677551,0
1779941190.7053177,0.006771995685994625,147666.9576249334,0.4006837214052288,0.3858499625544662,-0.014833758850762602,6,0.454488605260849,0
1779941190.7383199,0.0058010045904666185,172383.93530034466,0.3999440997753268,0.40120018041939,0.0012560806440631844,6,0.48820003867149353,0
1779941190.771934,0.008549002814106643,116972.70684598533,0.39954452188861656,0.39485443899782136,-0.0046900828907952,5,0.4887629449367523,0
1779941190.8042865,0.005433001206256449,184060.3309361382,0.39870199312363835,0.3956631093409586,-0.0030388837826797466,3,0.6676234006881714,0
1779941190.83903,0.007355003617703915,135961.86378385223,0.39775714443763616,0.40517036015795205,0.007413215720315891,5,0.4706299901008606,0
1779941190.8719535,0.005196998245082796,192418.76807369763,0.3979532186138344,0.4029049904684096,0.004951771854575182,6,0.4896143674850464,0
1779941190.9049873,0.006627000402659178,150897.83299224425,0.3985997370302287,0.39432526552287583,-0.004274471507352884,3,0.5133263468742371,0
1779941190.9385464,0.005430003511719406,184161.9435128783,0.39829794304874727,0.4037166394335512,0.005418696384803912,5,0.44912585616111755,0
1779941190.9717712,0.006157992174848914,162390.5928436057,0.3978796594158497,0.40049523420479305,0.0026155747889433645,6,0.45853811502456665,0
1779941191.0059345,0.007750990334898233,129015.77176500627,0.3972961558755447,0.4034540781590414,0.0061579222834967084,5,0.4826166331768036,0
1779941191.0392528,0.006488000508397818,154130.69075836823,0.3971184938385076,0.4021484204793028,0.005029926640795213,5,0.4553244709968567,0
1779941191.0723722,0.005484995199367404,182315.5652196983,0.39678546687772326,0.393719056372549,-0.003066410505174255,6,0.42999574542045593,0
1779941191.1077461,0.007329988875426352,136425.8550722336,0.3965869672521786,0.39507773352396514,-0.0015092337282134882,5,0.4637983739376068,0
1779941191.1381104,0.005889000021852553,169808.11619787046,0.396403611791939,0.3942379493464052,-0.002165662445533789,3,0.5753902792930603,0
1779941191.1722689,0.005984999006614089,167084.40534324048,0.39669139348447713,0.40598750680827883,0.009296113323801702,5,0.5119625926017761,0
1779941191.205033,0.00528499367646873,189214.98514794235,0.39666388378267975,0.40429117306644885,0.007627289283769101,4,0.612932026386261,0
1779941191.2383337,0.006062997272238135,164934.92493867697,0.3961985294117647,0.4035492578976035,0.007350728485838787,4,0.558789849281311,0
1779941191.271837,0.005704001523554325,175315.5211951752,0.3958149254493464,0.40387973175381264,0.008064806304466265,4,0.5594460964202881,0
1779941191.3051825,0.006130998372100294,163105.57258514332,0.39571440546704795,0.40050879970043574,0.004794394233387789,6,0.4618540406227112,0
1779941191.338108,0.005023000994697213,199084.1731975966,0.3956987208946079,0.4044482230392157,0.00874950214460779,6,0.528188169002533,0
1779941191.372358,0.006767993909306824,147754.27008361768,0.3952651484204793,0.4038097426470588,0.00854459422657955,6,0.4858001172542572,0
1779941191.4050922,0.005364010576158762,186427.6711989843,0.39471112047249457,0.40291455610021787,0.008203435627723299,4,0.6014131307601929,0
1779941191.4386568,0.005804002285003662,172294.90115532733,0.394900143824891,0.40327719907407406,0.00837705524918303,5,0.49682220816612244,0
1779941191.4713507,0.005644003977067769,177179.18060708567,0.3949376191448802,0.4009639501633987,0.006026331018518516,5,0.4828461706638336,0
1779941191.5045645,0.006053000106476247,165207.3322995776,0.3944209814133987,0.3991329316448802,0.004711950231481465,5,0.4823454022407532,0
1779941191.5386167,0.00500699388794601,199720.6352513093,0.39359588184232025,0.4043321248638344,0.010736243021514158,5,0.5311569571495056,0
1779941191.5728679,0.007207010639831424,138753.7843323332,0.39316803683278867,0.4032951729302832,0.010127136097494549,5,0.5180519223213196,0
1779941191.605932,0.005081994459033012,196773.13858981995,0.39322157969090415,0.39789261642156865,0.004671036730664491,6,0.5334255695343018,0
1779941191.6400054,0.006582995411008596,151906.5315354348,0.3930524960852397,0.38792587486383445,-0.005126621221405225,5,0.4997125566005707,0
1779941191.6715143,0.005413996404968202,184706.43960574875,0.39241131791258166,0.40071432461873635,0.008303006706154692,4,0.6075611114501953,0
1779941191.7054543,0.006162998033687472,162258.69204142445,0.3915305564065904,0.40030393858932467,0.008773382182734268,5,0.49248772859573364,0
1779941191.7387583,0.006123998900875449,163291.99534262592,0.3916185534109477,0.3920796568627451,0.00046110345179739554,4,0.5243617296218872,0
1779941191.773575,0.007574999472126365,132013.2105196427,0.3916792704929194,0.3938846677559913,0.0022053972630718954,6,0.5097782611846924,0
1779941191.8068326,0.005413006874732673,184740.2050545864,0.3915824567674292,0.39635297521786494,0.004770518450435746,8,0.3895290195941925,0
1779941191.839855,0.006841000868007541,146177.44088830275,0.39143830848311545,0.3919243600217865,0.00048605153867103956,3,0.6026666760444641,0
1779941191.872959,0.004683999577537179,213492.76050229586,0.39147839648011984,0.3967173372821351,0.005238940802015257,6,0.4753933846950531,0
1779941191.9053445,0.0066159991547465324,151148.7496612764,0.3920115953499455,0.39137481277233116,-0.0006367825776143476,3,0.5533608198165894,0
1779941191.938525,0.005859008524566889,170677.34170499817,0.39201344209558825,0.3952097120098039,0.003196269914215677,5,0.5038278102874756,0
1779941191.976803,0.0075599964475259185,132275.19443177246,0.3922985472834968,0.3947296262254902,0.002431078941993403,5,0.5040653944015503,0
1779941192.0101128,0.008761999197304249,114129.20470338139,0.3927147586465142,0.40173064746732023,0.009015888820806062,5,0.5137565732002258,0
1779941192.040844,0.006724003469571471,148720.92266539703,0.39315149271514166,0.4016208129084967,0.008469320193355057,6,0.4533660113811493,0
1779941192.0742245,0.007530994480475783,132784.5880902602,0.39348324312363836,0.4021739345043573,0.008690691380718929,7,0.43582209944725037,0
1779941192.107698,0.00916000863071531,109170.20281474445,0.3936681091707516,0.39786201320806097,0.004193904037309348,6,0.5397524237632751,0
1779941192.139281,0.005027002771385014,198925.69100861766,0.393678244995915,0.3915516578159042,-0.0021265871800108527,6,0.45485711097717285,0
1779941192.1731586,0.006783011485822499,147427.1423673907,0.3939764390999455,0.39689569716775597,0.0029192580678104596,6,0.5576686859130859,0
1779941192.2070992,0.005440000677481294,183823.50651893622,0.39421418419798476,0.38777968409586056,-0.006434500102124208,3,0.567108154296875,0
1779941192.2483327,0.007351001841016114,136035.87941174724,0.3939593375544662,0.4024235600490196,0.008464222494553364,7,0.4048134982585907,0
1779941192.2792675,0.006275993655435741,159337.3185031638,0.3938482775054466,0.3954801198257081,0.0016318423202614785,7,0.39165574312210083,0
1779941192.310063,0.006803995347581804,146972.46969097477,0.3937307666122004,0.40279748774509805,0.009066721132897637,5,0.4930095374584198,0
1779941192.3406882,0.005393987521529198,185391.60426468684,0.3938228060321351,0.4015647126906318,0.007741906658496722,5,0.4866712987422943,0
1779941192.3733108,0.00573300349060446,174428.63965438906,0.39387265539896515,0.4020779718137255,0.008205316414760355,5,0.478985458612442,0
1779941192.414264,0.005915993824601173,169033.30693848638,0.39385234545206976,0.38775755718954247,-0.006094788262527295,4,0.5778681039810181,0
1779941192.4448855,0.00614600139670074,162707.41502545282,0.39373049853622,0.40181969975490195,0.008089201218681952,5,0.536313533782959,0
1779941192.4753351,0.005152003723196685,194099.23861225895,0.3934626395697168,0.3867625442538126,-0.006700095315904153,6,0.40312623977661133,0
1779941192.5058112,0.006061003659851849,164989.17607062514,0.3927500765931372,0.3942176947167756,0.0014676181236383812,6,0.47611570358276367,0
1779941192.539605,0.0058250006986781955,171673.79915111756,0.3918080193014706,0.3854869791666667,-0.00632104013480389,5,0.5042462944984436,0
1779941192.5733235,0.007295995601452887,137061.48613917272,0.3907747566040305,0.39645137186819174,0.005676615264161244,6,0.4758349359035492,0
1779941192.6064868,0.006607006071135402,151354.48480496884,0.3906635348583878,0.3923455712145969,0.0016820363562091156,7,0.3966604471206665,0
1779941192.6396234,0.0070789974415674806,141262.941292796,0.39118891271786493,0.3835869076797386,-0.007602005038126358,5,0.42972609400749207,0
1779941192.680734,0.00616400211583823,162232.26099006814,0.39115625,0.3865121187363834,-0.004644131263616569,5,0.4807831943035126,0
1779941192.7238872,0.00812899088487029,123016.49911567791,0.39056044475081697,0.392279020288671,0.001718575537854039,7,0.4235973656177521,0
